,id,Station,Boro,2019,2023,GTFS Stop ID,Station ID,Division,Line,Stop Name,Borough,CBD,Daytime Routes,Structure,Lat,Long,North Direction Label,South Direction Label,ADA,ADA Northbound,ADA Southbound,ADA Notes,Georeference,POINT,BLOCK GROUP,TRACT,DISTANCE
278,374,East 143 St-St Mary's St (6),Bx,"313,938","254,155",616,374,IRT,Pelham,E 143 St-St Mary's St,Bx,FALSE,6,Subway,40.808719,-73.907657,Northbound,Manhattan,0,0,0,,POINT (-73.907657 40.808719),POINT (-73.907657 40.808719),360050031001,36005003100,0.09340630819168258
279,373,East 149 St (6),Bx,"1,467,410","966,053",615,373,IRT,Pelham,E 149 St,Bx,FALSE,6,Subway,40.812118,-73.904098,Northbound,Manhattan,1,1,1,,POINT (-73.904098 40.812118),POINT (-73.904098 40.812118),360050083005,36005008300,0.0982762897549468
280,426,"East 180 St (2,5)",Bx,"2,211,198","1,690,373",213,426,IRT,Lenox - White Plains Rd,E 180 St,Bx,FALSE,2 5,Elevated,40.841894,-73.873488,Northbound,Manhattan,1,1,1,,POINT (-73.873488 40.841894),POINT (-73.873488 40.841894),360050220001,36005022000,0.14064443885202402
281,234,East Broadway (F),M,"4,460,330","3,729,749",F16,234,IND,6th Av - Culver,East Broadway,M,TRUE,F,Subway,40.713715,-73.990173,Uptown,Brooklyn,0,0,0,,POINT (-73.990173 40.713715),POINT (-73.990173 40.713715),360610006001,36061000600,0.04164504957374816
282,442,Eastchester-Dyre Av (5),Bx,"1,331,886","727,475",501,442,IRT,Dyre Av,Eastchester-Dyre Av,Bx,FALSE,5,At Grade,40.8883,-73.830834,Last Stop,Manhattan,0,0,0,,POINT (-73.830834 40.8883),POINT (-73.830834 40.8883),360050484012,36005048401,0.20311421308219693
283,341,"Eastern Pkwy-Brooklyn Museum (2,3)",B,"1,338,351","1,125,810",238,341,IRT,Eastern Pky,Eastern Pkwy-Brooklyn Museum,Bk,FALSE,2 3,Subway,40.671987,-73.964375,Manhattan,Outbound,1,1,1,,POINT (-73.964375 40.671987),POINT (-73.964375 40.671987),360470177001,36047017700,0.08520390949950166
284,369,Elder Av (6),Bx,"1,996,492","1,214,084",611,369,IRT,Pelham,Elder Av,Bx,FALSE,6,Elevated,40.828584,-73.879159,Northbound,Manhattan,0,0,0,,POINT (-73.879159 40.828584),POINT (-73.879159 40.828584),360050050021,36005005002,0.12814432151679062
285,266,"Elmhurst Av (M,R)",Q,"3,867,341","2,676,734",G13,266,IND,Queens Blvd,Elmhurst Av,Q,FALSE,M R,Subway,40.742454,-73.882017,Outbound,Manhattan,0,0,0,,POINT (-73.882017 40.742454),POINT (-73.882017 40.742454),360810271012,36081027101,0.10273964767799175
286,188,"Euclid Av (A,C)",B,"3,240,578","2,146,235",A55,188,IND,8th Av - Fulton St,Euclid Av,Bk,FALSE,A C,Subway,40.675377,-73.872106,Manhattan,Queens,1,1,1,,POINT (-73.872106 40.675377),POINT (-73.872106 40.675377),360471196002,36047119600,0.13727408628360482
287,209,Far Rockaway-Mott Av (A),Q,"1,347,765","852,781",H11,209,IND,Rockaway,Far Rockaway-Mott Av,Q,FALSE,A,Viaduct,40.603995,-73.755405,Manhattan,Last Stop,1,1,1,,POINT (-73.755405 40.603995),POINT (-73.755405 40.603995),360811008031,36081100803,0.27391238206769664
288,359,"Flatbush Av-Brooklyn College (2,5)",B,"5,684,108","3,601,151",247,359,IRT,Nostrand,Flatbush Av-Brooklyn College,Bk,FALSE,2 5,Subway,40.632836,-73.947642,Manhattan,Last Stop,1,1,1,,POINT (-73.947642 40.632836),POINT (-73.947642 40.632836),360470786012,36047078601,0.12736374782488108
289,287,Flushing Av (G),B,"732,897","729,349",G31,287,IND,Crosstown,Flushing Av,Bk,FALSE,G,Subway,40.700377,-73.950234,Queens,Southbound,0,0,0,,POINT (-73.950234 40.700377),POINT (-73.950234 40.700377),360470507001,36047050700,0.064131897562754
290,98,"Flushing Av (J,M)",B,"2,773,154","1,614,503",M12,98,BMT,Jamaica,Flushing Av,Bk,FALSE,M J,Elevated,40.70026,-73.941126,Outbound,Manhattan,1,1,1,,POINT (-73.941126 40.70026),POINT (-73.941126 40.70026),360470285011,36047028501,0.06945292993099501
291,447,Flushing-Main St (7),Q,"17,568,837","13,876,213",701,447,IRT,Flushing,Flushing-Main St,Q,FALSE,7,Subway,40.7596,-73.83003,Last Stop,Manhattan,1,1,1,,POINT (-73.83003 40.7596),POINT (-73.83003 40.7596),360810871002,36081087100,0.1540417180506642
292,382,Fordham Rd (4),Bx,"3,120,976","2,269,772",407,382,IRT,Jerome Av,Fordham Rd,Bx,FALSE,4,Elevated,40.862803,-73.901034,Northbound,Manhattan,1,1,1,,POINT (-73.901034 40.862803),POINT (-73.901034 40.862803),360050401003,36005040100,0.1361117723233369
293,213,"Fordham Rd (B,D)",Bx,"3,671,217","1,842,281",D05,213,IND,Concourse,Fordham Rd,Bx,FALSE,B D,Subway,40.861296,-73.897749,Northbound,Manhattan,0,0,0,,POINT (-73.897749 40.861296),POINT (-73.897749 40.861296),360050237031,36005023703,0.13696475392231053
294,110,Forest Av (M),Q,"1,310,163","923,548",M05,110,BMT,Myrtle Av,Forest Av,Q,FALSE,M,Elevated,40.704423,-73.903077,Inbound,Middle Village,0,0,0,,POINT (-73.903077 40.704423),POINT (-73.903077 40.704423),360810589003,36081058900,0.09537536085383813
295,261,"Forest Hills-71 Av (E,F,M,R)",Q,"8,027,234","5,509,732",G08,261,IND,Queens Blvd,Forest Hills-71 Av,Q,FALSE,E F M R,Subway,40.721691,-73.844521,Outbound,Manhattan,1,1,1,,POINT (-73.844521 40.721691),POINT (-73.844521 40.721691),360810711004,36081071100,0.14337792410967035
296,60,Fort Hamilton Pkwy (D),B,"1,207,971","873,254",B13,60,BMT,West End,Fort Hamilton Pkwy,Bk,FALSE,D,Elevated,40.640914,-73.994304,Manhattan,Southbound,0,0,0,,POINT (-73.994304 40.640914),POINT (-73.994304 40.640914),360470112001,36047011200,0.11445077811880279
297,242,"Fort Hamilton Pkwy (F,G)",B,"1,800,167","1,341,506",F26,242,IND,6th Av - Culver,Fort Hamilton Pkwy,Bk,FALSE,F G,Subway,40.650782,-73.975776,Northbound,Southbound,0,0,0,,POINT (-73.975776 40.650782),POINT (-73.975776 40.650782),360470504011,36047050401,0.10444229076384678
298,72,Fort Hamilton Pkwy (N),B,"1,372,278","1,530,067",N03,72,BMT,Sea Beach,Fort Hamilton Pkwy,Bk,FALSE,N,Open Cut,40.631386,-74.005351,Manhattan,Coney Island,0,0,0,,POINT (-74.005351 40.631386),POINT (-74.005351 40.631386),360470214001,36047021400,0.12534581523529398
299,626,"Franklin Av (2,3,4,5)/Botanic Garden (S1)",B,"4,999,385","3,312,190",239,342,IRT,Eastern Pky,Franklin Av-Medgar Evers College,Bk,FALSE,2 3 4 5,Subway,40.670682,-73.958131,Manhattan,Outbound,0,0,0,,POINT (-73.958131 40.670682),POINT (-73.958131 40.670682),360470213001,36047021300,0.08810151352275392
300,626,"Franklin Av (2,3,4,5)/Botanic Garden (S1)",B,"4,999,385","3,312,190",S04,142,BMT,Franklin Shuttle,Botanic Garden,Bk,FALSE,S,Open Cut,40.670343,-73.959245,Franklin Av,Prospect Park,0,0,0,,POINT (-73.959245 40.670343),POINT (-73.959245 40.670343),360470213001,36047021300,0.08810616478998155
